name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
n2-standard-128,n2,General-purpose,"128 vCPUs 512 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",128.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",2169248.0,2.33,88.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,183900.0,0.0,1.0,1.0,8.129942272,1.470976,4749.07325841971,3738.81733632,2670.86317056,1073.81248,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2-standard-16,n2,General-purpose,"16 vCPUs 64 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",16.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",277010.0,0.72,616.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,28608.0,0.0,1.0,1.0,1.016242784,0.183872,593.634157302464,467.35216704,333.85789632,134.22656,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2-standard-2,n2,General-purpose,"2 vCPUs 8 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",2.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",34735.0,0.53,3672.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3576.0,0.0,1.0,1.0,0.127030348,0.022984,74.204269662808,58.41902088,41.73223704,16.77832,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2-standard-32,n2,General-purpose,"32 vCPUs 128 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",32.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",553662.0,0.77,312.0,128.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,57215.0,0.0,1.0,1.0,2.032485568,0.367744,1187.26831460493,934.70433408,667.71579264,268.45312,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2-standard-4,n2,General-purpose,"4 vCPUs 16 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",4.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",66884.0,0.61,2336.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,7152.0,0.0,1.0,1.0,0.254060696,0.045968,148.408539325616,116.83804176,83.46447408,33.55664,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2-standard-48,n2,General-purpose,"48 vCPUs 192 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",48.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",824915.0,1.18,216.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,85823.0,0.0,1.0,1.0,3.048728352,0.551616,1780.90247190739,1402.05650112,1001.57368896,402.67968,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2-standard-64,n2,General-purpose,"64 vCPUs 256 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",64.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1091008.0,1.34,168.0,256.0,"","",128.0,524288.0,1.0,32.0,75.0,1.0,114430.0,0.0,1.0,1.0,4.064971136,0.735488,2374.53662920986,1869.40866816,1335.43158528,536.90624,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2-standard-8,n2,General-purpose,"8 vCPUs 32 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",8.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",138567.0,0.67,1592.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,14304.0,0.0,1.0,1.0,0.508121392,0.091936,296.817078651232,233.67608352,166.92894816,67.11328,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2-standard-80,n2,General-purpose,"80 vCPUs 320 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",80.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1365998.0,1.53,128.0,320.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,133183.0,0.0,1.0,1.0,5.08121392,0.91936,2968.17078651232,2336.7608352,1669.2894816,671.1328,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2-standard-96,n2,General-purpose,"96 vCPUs 384 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",96.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1651980.0,0.93,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,159820.0,0.0,1.0,1.0,6.097456704,1.103232,3561.80494381478,2804.11300224,2003.14737792,805.35936,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-highcpu-128,n2d,General-purpose,"128 vCPUs 128 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome","","","",128.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,5.221620224,1.122176,3050.1885673687,2401.36931584,1715.35115008,819.18848,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-highcpu-16,n2d,General-purpose,"16 vCPUs 16 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327122.0,1.22,628.0,16.0,"","",128.0,263168.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,0.652702528,0.140272,381.273570921088,300.17116448,214.41889376,102.39856,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-highcpu-2,n2d,General-purpose,"2 vCPUs 2 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41112.0,0.76,3696.0,2.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.081587816,0.017534,47.659196365136,37.52139556,26.80236172,12.79982,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-highcpu-224,n2d,General-purpose,"224 vCPUs 224 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome","","","",224.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,9.137835392,1.963808,5337.82999289523,4202.39630272,3001.86451264,1433.57984,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-highcpu-32,n2d,General-purpose,"32 vCPUs 32 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",654523.0,0.82,320.0,32.0,"","",128.0,524288.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,1.305405056,0.280544,762.547141842176,600.34232896,428.83778752,204.79712,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-highcpu-4,n2d,General-purpose,"4 vCPUs 4 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80173.0,0.93,2352.0,4.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.163175632,0.035068,95.318392730272,75.04279112,53.60472344,25.59964,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-highcpu-48,n2d,General-purpose,"48 vCPUs 48 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",973067.0,2.52,216.0,48.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,1.958107584,0.420816,1143.82071276326,900.51349344,643.25668128,307.19568,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highcpu-64,n2d,General-purpose,"64 vCPUs 64 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1174712.0,4.22,160.0,64.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,2.610810112,0.561088,1525.09428368435,1200.68465792,857.67557504,409.59424,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highcpu-8,n2d,General-purpose,"8 vCPUs 8 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163935.0,0.83,1192.0,8.0,"","",128.0,263168.0,1.0,16.0,0.0,0.0,"",0.0,1.0,1.0,0.326351264,0.070136,190.636785460544,150.08558224,107.20944688,51.19928,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highcpu-80,n2d,General-purpose,"80 vCPUs 80 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1478174.0,3.51,128.0,80.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,3.26351264,0.70136,1906.36785460544,1500.8558224,1072.0944688,511.9928,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highcpu-96,n2d,General-purpose,"96 vCPUs 96 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1801312.0,4.94,112.0,96.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,3.916215168,0.841632,2287.64142552653,1801.02698688,1286.51336256,614.39136,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-highmem-16,n2d,General-purpose,"16 vCPUs 128 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327341.0,1.29,632.0,128.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25283.0,0.0,1.0,1.0,1.192686784,0.256416,696.703214126464,548.49067424,391.83580448,187.18368,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-highmem-2,n2d,General-purpose,"2 vCPUs 16 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41073.0,1.04,3682.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3160.0,0.0,1.0,1.0,0.149085848,0.032052,87.087901765808,68.56133428,48.97947556,23.39796,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-highmem-32,n2d,General-purpose,"32 vCPUs 256 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",652572.0,1.59,312.0,256.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50565.0,0.0,1.0,1.0,2.385373568,0.512832,1393.40642825293,1096.98134848,783.67160896,374.36736,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-highmem-4,n2d,General-purpose,"4 vCPUs 32 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80065.0,1.0,2344.0,32.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6321.0,0.0,1.0,1.0,0.298171696,0.064104,174.175803531616,137.12266856,97.95895112,46.79592,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-highmem-48,n2d,General-purpose,"48 vCPUs 384 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",975016.0,2.19,216.0,384.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75848.0,0.0,1.0,1.0,3.578060352,0.769248,2090.10964237939,1645.47202272,1175.50741344,561.55104,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highmem-64,n2d,General-purpose,"64 vCPUs 512 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1198883.0,3.25,160.0,512.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101130.0,0.0,1.0,1.0,4.770747136,1.025664,2786.81285650586,2193.96269696,1567.34321792,748.73472,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highmem-8,n2d,General-purpose,"8 vCPUs 64 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163486.0,1.36,1208.0,64.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12641.0,0.0,1.0,1.0,0.596343392,0.128208,348.351607063232,274.24533712,195.91790224,93.59184,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highmem-80,n2d,General-purpose,"80 vCPUs 640 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1484925.0,2.95,128.0,640.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,121108.0,0.0,1.0,1.0,5.96343392,1.28208,3483.51607063232,2742.4533712,1959.1790224,935.9184,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highmem-96,n2d,General-purpose,"96 vCPUs 768 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1794083.0,4.69,112.0,768.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145330.0,0.0,1.0,1.0,7.156120704,1.538496,4180.21928475878,3290.94404544,2351.01482688,1123.10208,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-standard-128,n2d,General-purpose,"128 vCPUs 512 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",2305562.0,4.48,144.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,185950.0,0.0,1.0,1.0,7.072994816,1.520384,4131.66162978714,3252.75049216,2323.63770112,1109.88032,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-standard-16,n2d,General-purpose,"16 vCPUs 64 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327484.0,0.93,664.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25330.0,0.0,1.0,1.0,0.884124352,0.190048,516.457703723392,406.59381152,290.45471264,138.73504,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-standard-2,n2d,General-purpose,"2 vCPUs 8 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41092.0,0.94,3704.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3166.0,0.0,1.0,1.0,0.110515544,0.023756,64.557212965424,50.82422644,36.30683908,17.34188,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-standard-224,n2d,General-purpose,"224 vCPUs 896 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",3835775.0,1.46,104.0,896.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,272600.0,0.0,1.0,1.0,12.377740928,2.660672,7230.40785212749,5692.31336128,4066.36597696,1942.29056,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-standard-32,n2d,General-purpose,"32 vCPUs 128 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",651986.0,1.39,312.0,128.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50660.0,0.0,1.0,1.0,1.768248704,0.380096,1032.91540744678,813.18762304,580.90942528,277.47008,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-standard-4,n2d,General-purpose,"4 vCPUs 16 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80098.0,1.29,2344.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6333.0,0.0,1.0,1.0,0.221031088,0.047512,129.114425930848,101.64845288,72.61367816,34.68376,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-standard-48,n2d,General-purpose,"48 vCPUs 192 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",967312.0,3.54,280.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75990.0,0.0,1.0,1.0,2.652373056,0.570144,1549.37311117018,1219.78143456,871.36413792,416.20512,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-standard-64,n2d,General-purpose,"64 vCPUs 256 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1162499.0,5.05,160.0,256.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101320.0,0.0,1.0,1.0,3.536497408,0.760192,2065.83081489357,1626.37524608,1161.81885056,554.94016,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-standard-8,n2d,General-purpose,"8 vCPUs 32 GB RAM",africa,africa-south1,Johannesburg,"Johannesburg, South Africa",ZA,16.0,646.0,0.0,-26.1714376,27.8841339,70656.0,3.0,"africa-south1-a, africa-south1-b, africa-south1-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163858.0,1.01,1256.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12665.0,0.0,1.0,1.0,0.442062176,0.095024,258.228851861696,203.29690576,145.22735632,69.36752,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
